scoringAiId,requestNo,contentsName,artistName,dContentsName,dArtistName,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,clubDamCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoTray,requestNoChapter,fadeout,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,spare1,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,timing,longtoneSkill,vibratoSkill,vibratoType,vibratoTotalSecond,vibratoCount,accentCount,hammeringOnCount,edgeVoiceCount,hiccupCount,aiSensitivityMeterAdd,aiSensitivityMeterDeduct,aiSensitivityPoints,aiSensitivityBonus,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,spare2,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,maxTotalPoints,scoringDateTime,aiSensitivityGraphAddPointsSection01,aiSensitivityGraphAddPointsSection02,aiSensitivityGraphAddPointsSection03,aiSensitivityGraphAddPointsSection04,aiSensitivityGraphAddPointsSection05,aiSensitivityGraphAddPointsSection06,aiSensitivityGraphAddPointsSection07,aiSensitivityGraphAddPointsSection08,aiSensitivityGraphAddPointsSection09,aiSensitivityGraphAddPointsSection10,aiSensitivityGraphAddPointsSection11,aiSensitivityGraphAddPointsSection12,aiSensitivityGraphAddPointsSection13,aiSensitivityGraphAddPointsSection14,aiSensitivityGraphAddPointsSection15,aiSensitivityGraphAddPointsSection16,aiSensitivityGraphAddPointsSection17,aiSensitivityGraphAddPointsSection18,aiSensitivityGraphAddPointsSection19,aiSensitivityGraphAddPointsSection20,aiSensitivityGraphAddPointsSection21,aiSensitivityGraphAddPointsSection22,aiSensitivityGraphAddPointsSection23,aiSensitivityGraphAddPointsSection24,aiSensitivityGraphDeductPointsSection01,aiSensitivityGraphDeductPointsSection02,aiSensitivityGraphDeductPointsSection03,aiSensitivityGraphDeductPointsSection04,aiSensitivityGraphDeductPointsSection05,aiSensitivityGraphDeductPointsSection06,aiSensitivityGraphDeductPointsSection07,aiSensitivityGraphDeductPointsSection08,aiSensitivityGraphDeductPointsSection09,aiSensitivityGraphDeductPointsSection10,aiSensitivityGraphDeductPointsSection11,aiSensitivityGraphDeductPointsSection12,aiSensitivityGraphDeductPointsSection13,aiSensitivityGraphDeductPointsSection14,aiSensitivityGraphDeductPointsSection15,aiSensitivityGraphDeductPointsSection16,aiSensitivityGraphDeductPointsSection17,aiSensitivityGraphDeductPointsSection18,aiSensitivityGraphDeductPointsSection19,aiSensitivityGraphDeductPointsSection20,aiSensitivityGraphDeductPointsSection21,aiSensitivityGraphDeductPointsSection22,aiSensitivityGraphDeductPointsSection23,aiSensitivityGraphDeductPointsSection24,aiSensitivityGraphIndexSection01,aiSensitivityGraphIndexSection02,aiSensitivityGraphIndexSection03,aiSensitivityGraphIndexSection04,aiSensitivityGraphIndexSection05,aiSensitivityGraphIndexSection06,aiSensitivityGraphIndexSection07,aiSensitivityGraphIndexSection08,aiSensitivityGraphIndexSection09,aiSensitivityGraphIndexSection10,aiSensitivityGraphIndexSection11,aiSensitivityGraphIndexSection12,aiSensitivityGraphIndexSection13,aiSensitivityGraphIndexSection14,aiSensitivityGraphIndexSection15,aiSensitivityGraphIndexSection16,aiSensitivityGraphIndexSection17,aiSensitivityGraphIndexSection18,aiSensitivityGraphIndexSection19,aiSensitivityGraphIndexSection20,aiSensitivityGraphIndexSection21,aiSensitivityGraphIndexSection22,aiSensitivityGraphIndexSection23,aiSensitivityGraphIndexSection24,favorite
"2113363","3608-23","courage(生音)","戸松遥","[生音]courage","戸松遥","AT033832","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3608","23","0","3621","87","82","78","90","95",,"74","62","62","62","83","39","34","0","6","9","6","10","127","38","0","0","0","0","90","3","89","3425","82716","73","66","66","60","93",,"84","79","100","89","85","89","78","91","89","92","90","78","85","87","84","100","91","82","88","92","92","82","87","87","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94437","20250807205250","75","63","63","77","68","90","51","46","83","100","38","81","76","55","55","33","12","51","46","38","83","56","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2113367","5499-74","ガジュマル ～Heaven in the Rain～","ReoNa","ガジュマル ～Heaven in the Rain～","ReoNa","AT033832","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5499","74","0","1621","86","76","76","93","93",,"76","60","64","60","73","29","26","0","5","9","6","13","106","28","0","0","0","0","82","20","78","1088","84737","73","73","66","73","86",,"90","87","86","82","92","91","84","80","85","89","81","85","73","90","88","87","100","95","89","71","85","94","85","80","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94191","20250807205722","42","47","21","73","33","46","51","57","12","65","55","85","51","51","12","31","25","53","66","70","73","51","90","98","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","100","0","0","0","0","0","19","20","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2113379","5970-40","ふたつの唇","EXILE","ふたつの唇","EXILE","AT033832","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5970","40","0","151","88","59","82","92","92",,"71","52","71","52","86","50","9","0","5","9","6","10","191","54","0","0","0","0","95","31","85","1944","85354","73","66","80","80","93",,"84","90","62","87","91","92","93","93","86","100","81","92","95","93","89","86","90","85","91","81","86","82","81","95","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","95282","20250807210241","76","96","48","30","81","100","93","75","63","43","93","100","91","12","88","46","62","78","100","62","32","62","48","55","0","0","0","0","0","84","0","0","7","0","0","0","0","0","0","64","56","7","0","4","0","19","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2113383","1071-89","そんなもんね","asmi","そんなもんね","asmi","AT033832","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1071","89","0","2821","86","76","71","88","96",,"79","60","69","60","82","42","5","0","5","7","6","10","63","15","0","0","0","0","73","1","72","2600","79442","73","66","53","60","93",,"81","93","89","81","76","93","81","87","94","87","72","94","83","92","96","84","95","87","86","86","82","87","89","76","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","92514","20250807210736","37","51","42","85","30","30","48","31","22","60","46","33","55","38","12","42","51","31","58","45","66","55","42","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2123672","5235-82","葵橋","さユり","葵橋","さユり","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"+1","5235","82","0","2821","87","87","81","83","96",,"77","55","65","55","85","32","21","0","5","6","6","2","71","20","0","0","0","0","82","47","73","3486","81944","73","66","60","60","86",,"79","93","79","83","74","76","94","95","91","96","76","88","90","90","90","84","79","92","97","84","73","87","95","96","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","95600","20250815154911","55","30","30","40","27","52","81","63","53","63","42","38","100","21","38","76","88","56","67","61","87","42","37","21","0","21","44","0","0","44","0","80","0","15","0","6","0","97","0","0","0","0","72","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2123682","1025-65","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1025","65","0","2231","87","82","56","83","99",,"68","57","66","59","64","21","7","0","5","7","5","4","24","5","0","0","0","0","62","0","62","1361","83655","80","66","60","53","86",,"89","77","92","78","86","90","79","93","100","84","69","85","87","75","85","79","92","91","88","94","98","93","83","71","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","95771","20250815155356","42","30","31","33","12","12","21","21","12","0","21","47","21","73","40","25","38","25","37","42","21","33","12","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2123698","3131-95","インパーフェクト","オーイシマサヨシ","インパーフェクト","オーイシマサヨシ","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3131","95","0","3081","88","66","78","89","99",,"72","52","72","52","96","22","8","2","5","8","6","11","134","39","0","0","0","0","79","16","76","2082","85451","73","66","66","73","93",,"85","91","86","79","88","97","95","87","83","81","98","86","82","87","85","92","90","80","88","77","92","95","86","89","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","93747","20250815155707","12","68","65","71","63","33","56","32","40","25","80","76","51","65","67","12","12","52","43","47","65","42","55","51","0","0","0","0","0","0","0","0","8","54","0","16","0","0","0","0","0","0","0","12","0","0","0","30","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2123706","1071-89","そんなもんね","asmi","そんなもんね","asmi","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1071","89","0","3701","85","72","67","92","99",,"79","60","67","60","75","28","9","0","5","10","6","10","74","23","0","0","0","0","72","0","72","2064","79558","73","66","53","60","93",,"86","80","83","87","80","97","85","87","81","92","68","82","79","95","97","100","89","93","81","91","81","80","86","86","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","92514","20250815160200","43","41","42","97","73","40","51","33","25","38","12","25","43","30","12","42","63","30","60","47","38","30","21","63","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2123726","1261-94","Stellar Stellar","星街すいせい","Stellar Stellar","星街すいせい","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1261","94","0","1451","86","85","76","93","99",,"76","52","64","52","78","28","23","0","5","9","7","13","233","51","0","0","0","0","85","8","83","2898","85854","73","73","73","80","93",,"87","86","85","82","92","89","77","74","84","85","100","86","94","84","93","89","77","92","93","93","86","89","100","69","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'00","B'10","B'10","B'10","B'00","B'10","94227","20250815160559","55","12","30","36","71","51","81","40","100","68","12","61","33","65","81","98","30","66","12","63","96","47","38","30","0","0","0","0","0","0","9","23","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","15","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'00","B'10","B'10","B'10","B'00","B'10","0"
"2123738","1281-63","Shiny Smily Story (2022 ver.)","hololive IDOL PROJECT","Shiny Smily Story (2022 ver.)","hololive IDOL PROJECT","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1281","63","0","2821","89","83","68","85","98",,"73","61","61","61","63","23","31","0","5","7","5","1","96","32","0","0","0","0","77","0","77","2445","84036","73","73","66","66","93",,"86","100","93","90","94","94","91","84","87","90","95","93","91","92","89","91","100","96","79","74","83","81","100","74","B'01","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94299","20250815161139","56","12","25","72","60","33","25","43","36","46","51","40","42","42","96","30","21","60","30","93","75","68","55","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2123751","6939-85","ヘビーローテーション","AKB48","ヘビーローテーション","AKB48","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","6939","85","0","1451","91","82","74","91","96",,"73","61","64","61","74","24","27","0","6","9","6","2","170","40","0","0","0","0","87","0","87","2822","83444","73","66","73","73","93",,"100","92","80","89","91","100","95","85","94","84","97","88","90","94","100","95","77","81","90","70","89","85","90","69","B'01","B'01","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","93413","20250815161634","55","68","12","33","90","58","100","42","66","61","58","82","40","77","42","100","30","67","55","25","78","68","100","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2123768","3404-60","青春のアーカイブ","アビドス高等学校対策委員会《ホシノ(CV:花守ゆみり)、シロコ(CV:小倉唯)、ノノミ(CV:三浦千幸)、セリカ(CV:大橋彩香)、アヤネ(CV:原田彩楓)》","青春のアーカイブ","アビドス高等学校対策委員会《ホシノ(CV:花守ゆみり)、シロコ(CV:小倉唯)、ノノミ(CV:三浦千幸)、セリカ(CV:大橋彩香)、アヤネ(CV:原田彩楓)》","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3404","60","0","1951","85","77","70","86","99",,"73","58","64","58","65","27","34","0","5","6","6","2","95","25","0","0","0","0","77","1","77","2978","83217","73","73","60","66","93",,"100","88","85","87","93","92","87","79","62","83","80","85","81","91","85","87","71","77","83","78","88","89","88","84","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","93564","20250815162213","27","43","21","40","72","57","33","21","27","57","52","21","85","91","56","38","100","42","21","30","48","93","30","72","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0","0","0","3","0","0","0","0","0","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2123797","4576-47","はじまりのセツナ","蝋梅学園中等部1年3組","はじまりのセツナ","蝋梅学園中等部1年3組","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","4576","47","0","1451","88","90","75","93","97",,"72","59","62","59","81","20","29","0","5","9","7","1","108","23","0","0","0","0","83","8","81","2783","85355","80","73","60","66","86",,"84","92","88","85","81","92","89","96","92","88","85","84","83","87","86","92","72","91","94","100","93","88","97","91","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'00","B'00","B'01","B'01","B'00","B'10","B'10","B'10","B'10","0","20250815163400","83","30","0","67","30","46","56","63","56","73","72","33","88","71","100","33","12","21","63","12","90","33","65","21","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'00","B'00","B'01","B'01","B'00","B'10","B'10","B'10","B'10","0"
"2123805","5505-12","1日は25時間。","ツルシマアンナ","1日は25時間。","ツルシマアンナ","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5505","12","0","2231","86","78","79","91","98",,"74","55","65","55","75","29","27","0","5","9","6","1","99","26","0","0","0","0","85","9","82","3763","84392","73","73","66","66","93",,"86","82","94","83","78","90","84","86","85","86","87","89","85","90","100","93","87","84","85","84","89","78","93","83","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","94122","20250815163821","52","100","63","67","50","42","33","82","98","56","66","67","81","93","12","30","51","30","38","38","47","21","100","56","0","42","23","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2123819","3214-45","太陽曰く燃えよカオス","後ろから這いより隊G","太陽曰く燃えよカオス","後ろから這いより隊G","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3214","45","0","2841","86","80","82","88","99",,"72","58","68","58","97","29","16","0","5","6","8","5","25","3","0","0","0","0","84","2","83","2703","85909","80","66","60","53","86",,"80","83","91","84","84","84","91","84","88","87","86","88","81","86","89","86","88","88","94","100","40","91","88","86","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","91402","20250815164256","12","81","43","46","85","81","45","48","68","43","40","63","62","86","47","53","67","35","12","12","22","85","43","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","12","0","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","0"
"2123829","5277-09","怪獣の花唄","Vaundy","怪獣の花唄","Vaundy","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5277","09","0","3701","87","65","87","88","92",,"74","52","74","52","85","22","13","4","5","8","5","5","44","16","0","0","0","0","87","22","81","4812","84159","73","66","66","66","93",,"88","91","66","86","84","94","93","86","77","85","87","88","87","92","87","96","88","85","97","87","89","94","88","100","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","92981","20250815164829","48","77","56","41","52","37","58","100","55","82","76","62","62","48","51","42","83","100","42","58","70","67","53","22","0","0","0","0","0","0","4","0","0","0","0","73","22","9","0","29","42","0","0","0","0","1","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2123839","5499-74","ガジュマル ～Heaven in the Rain～","ReoNa","ガジュマル ～Heaven in the Rain～","ReoNa","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5499","74","0","1771","89","83","75","90","98",,"76","60","64","60","86","4","27","0","5","9","6","13","83","28","0","0","0","0","76","1","76","1061","84764","73","73","66","73","86",,"85","90","97","91","82","91","94","76","77","79","97","94","82","72","79","85","100","88","99","88","90","82","84","90","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94191","20250815165253","60","72","21","67","51","71","48","46","12","30","55","66","55","12","12","21","33","40","61","63","33","82","40","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2123847","5244-53","正しくなれない","ずっと真夜中でいいのに。","正しくなれない","ずっと真夜中でいいのに。","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5244","53","0","3131","85","75","75","91","98",,"77","57","69","57","81","33","19","0","5","9","6","13","143","42","0","0","0","0","84","23","80","2972","83838","73","73","66","66","93",,"87","80","80","90","83","82","82","84","94","92","86","88","79","94","100","86","88","86","75","90","92","80","84","86","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","94104","20250815165828","68","95","12","30","81","90","55","38","63","46","30","21","73","72","63","60","85","93","38","32","51","30","46","60","0","0","0","0","0","0","0","60","0","0","0","3","0","0","0","0","0","0","28","0","0","61","0","21","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","0"
"2123861","3328-85","Be Your Light!!","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","Be Your Light!!","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3328","85","0","1041","87","81","73","89","98",,"78","57","66","57","71","33","31","0","5","8","6","1","134","42","0","0","0","0","88","12","85","2964","83754","73","73","66","66","93",,"87","92","87","97","85","85","83","51","93","83","91","88","91","76","83","91","100","76","90","80","84","80","89","72","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","93371","20250815170245","68","21","55","67","51","97","100","48","58","66","67","60","68","77","46","12","12","47","30","93","100","66","65","30","29","31","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","13","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2123874","3328-82","Yellow Rose","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","Yellow Rose","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3328","82","0","3251","88","78","89","93","91",,"72","55","72","55","84","21","17","5","5","9","7","1","219","48","0","0","0","0","92","3","91","5897","86143","73","66","73","80","93",,"96","70","90","83","88","68","72","86","94","94","80","86","88","91","97","92","96","94","95","92","94","87","88","94","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'10","95097","20250815170752","67","60","71","98","66","50","100","88","61","48","47","82","83","73","82","100","27","60","63","60","72","85","61","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2124232","1418-96","Fire and Fear","PENGUIN RESEARCH","Fire and Fear","PENGUIN RESEARCH","AT002929","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1418","96","0","3621","88","58","74","91","99",,"74","52","74","52","81","27","20","1","5","8","6","10","72","22","0","0","0","0","83","25","77","2738","83051","73","66","66","66","93",,"83","89","95","82","78","90","84","86","87","54","91","95","87","100","92","84","84","85","91","87","84","92","97","94","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","91564","20250815162746","87","12","38","100","61","55","43","42","21","21","81","93","30","27","0","76","0","40","51","65","48","62","43","31","43","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","43","8","0","54","0","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","0"
