scoringDxgId,requestNo,contentsName,artistName,dContentsName,dArtistName,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,clubDamCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoChapter,requestNoTray,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,vibratoCount,timing,longtoneSkill,vibratoSkill,vibratoType,vibratoTotalSecond,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,lastTotalPoints,scoringDateTime,expressionGraphPointsSection01,expressionGraphPointsSection02,expressionGraphPointsSection03,expressionGraphPointsSection04,expressionGraphPointsSection05,expressionGraphPointsSection06,expressionGraphPointsSection07,expressionGraphPointsSection08,expressionGraphPointsSection09,expressionGraphPointsSection10,expressionGraphPointsSection11,expressionGraphPointsSection12,expressionGraphPointsSection13,expressionGraphPointsSection14,expressionGraphPointsSection15,expressionGraphPointsSection16,expressionGraphPointsSection17,expressionGraphPointsSection18,expressionGraphPointsSection19,expressionGraphPointsSection20,expressionGraphPointsSection21,expressionGraphPointsSection22,expressionGraphPointsSection23,expressionGraphPointsSection24,expressionGraphIndexSection01,expressionGraphIndexSection02,expressionGraphIndexSection03,expressionGraphIndexSection04,expressionGraphIndexSection05,expressionGraphIndexSection06,expressionGraphIndexSection07,expressionGraphIndexSection08,expressionGraphIndexSection09,expressionGraphIndexSection10,expressionGraphIndexSection11,expressionGraphIndexSection12,expressionGraphIndexSection13,expressionGraphIndexSection14,expressionGraphIndexSection15,expressionGraphIndexSection16,expressionGraphIndexSection17,expressionGraphIndexSection18,expressionGraphIndexSection19,expressionGraphIndexSection20,expressionGraphIndexSection21,expressionGraphIndexSection22,expressionGraphIndexSection23,expressionGraphIndexSection24,bonusType,bonusPoint,favorite
"102348244","3376-32","トレセン音頭","ナリタブライアン(CV.衣川里佳)・マヤノトップガン(CV.星谷美緒)・アドマイヤベガ(CV.咲々木瞳)・イナリワン(CV.井上遥乃)・サトノダイヤモンド(CV.立花日菜)・キタサンブラック(CV.矢野妃菜喜)・ヤエノムテキ(CV.日","トレセン音頭","ナリタブライアン(CV.衣川里佳)・マヤノトップガン(CV.星谷美緒)・アドマイヤベガ(CV.咲々木瞳)・イナリワン(CV.井上遥乃)・サトノダイヤモンド(CV.立花日菜)・キタサンブラック(CV.矢野妃菜喜)・ヤエノムテキ(CV.日原あゆみ)・サクラローレル(CV.真野美月)…","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","32","3376","2972","89","80","67","86","92","75","58","75","51","47","40","10","0","10","5","9","3","10","51","83437","81","67","74","60","88","86","83","81","88","78","100","94","81","100","89","84","93","92","0","90","88","92","96","90","92","88","93","95","88","1","1","1","1","1","1","1","1","1","2","2","2","2","0","1","1","1","1","1","2","2","2","2","2","84761","20240806205031","51","43","49","63","51","75","62","66","53","72","64","56","50","0","52","58","73","66","58","86","72","66","63","58","1","1","1","1","1","1","1","1","1","2","2","2","2","0","1","1","1","1","1","2","2","2","2","2","1","1242","0"
"102348248","3762-15","キボウノヒカリ","Unknown Number!!!","キボウノヒカリ","Unknown Number!!!","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","15","3762","2461","90","73","72","86","99","66","53","66","53","53","30","4","1","59","5","8","5","2","350","81024","74","67","74","60","95","100","0","84","90","91","90","95","94","88","96","87","95","91","90","89","84","0","0","77","98","89","77","96","94","1","0","1","1","1","1","2","2","2","1","1","1","1","1","2","2","0","0","1","1","2","2","2","2","0","20240806205413","62","0","58","59","63","70","61","66","65","83","70","70","62","61","72","80","0","0","61","59","65","83","79","81","1","0","1","1","1","1","2","2","2","1","1","1","1","1","2","2","0","0","1","1","2","2","2","2","1","1306","0"
"102348254","3356-58","忘れじの言の葉","未来古代楽団 feat. 安次嶺希和子","忘れじの言の葉","未来古代楽団 feat. 安次嶺希和子","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","58","3356","2481","91","77","74","85","95","71","54","59","42","52","23","25","0","48","6","9","4","10","209","83291","81","74","74","67","95","100","85","100","96","100","0","87","95","96","87","88","0","100","85","85","100","89","0","0","86","82","97","89","93","1","1","1","1","1","0","1","1","2","2","2","0","1","1","1","1","1","0","0","2","2","2","2","2","0","20240806205920","54","60","67","55","70","0","77","63","67","54","68","0","72","55","60","63","68","0","0","53","67","69","72","74","1","1","1","1","1","0","1","1","2","2","2","0","1","1","1","1","1","0","0","2","2","2","2","2","1","1338","0"
"102348260","6878-04","小さな恋のうた","MONGOL800","小さな恋のうた","MONGOL800","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","04","6878","2481","89","71","72","90","99","68","46","68","46","51","49","10","1","51","5","10","5","10","242","81185","74","67","74","60","95","82","92","92","96","83","94","93","93","85","89","92","92","80","88","95","98","86","79","78","90","96","93","93","79","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","2","0","20240806210401","51","57","61","53","58","73","67","67","77","55","62","72","74","81","62","60","79","75","59","73","70","69","53","73","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","2","1","1196","0"
"102348268","1261-94","Stellar Stellar","星街すいせい","Stellar Stellar","星街すいせい","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","94","1261","441","88","77","66","88","98","76","52","75","44","44","35","19","0","47","5","10","4","12","246","83255","74","74","74","74","95","73","0","88","91","82","88","80","85","91","97","0","84","94","91","84","87","95","94","0","88","89","94","0","90","1","0","1","1","1","1","1","1","2","2","0","1","1","1","1","2","2","1","0","2","2","2","0","1","88868","20240806210955","66","0","61","57","61","65","68","73","66","73","0","55","56","67","55","67","52","72","0","63","77","65","0","68","1","0","1","1","1","1","1","1","2","2","0","1","1","1","1","2","2","1","0","2","2","2","0","1","1","1194","0"
"102348273","7638-86","シャルル","バルーン","シャルル","バルーン","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","86","7638","2252","91","88","62","88","99","82","58","70","46","42","43","6","1","50","5","9","4","10","248","84673","81","74","67","67","88","93","0","0","91","88","87","96","90","0","0","92","91","91","89","93","97","0","88","87","94","97","88","91","90","1","0","0","1","1","1","2","2","0","0","1","1","1","2","2","2","0","1","1","2","2","2","2","2","93088","20240806211642","60","0","0","67","48","63","76","66","0","0","73","58","55","61","52","48","0","61","62","60","63","47","62","56","1","0","0","1","1","1","2","2","0","0","1","1","1","2","2","2","0","1","1","2","2","2","2","2","1","1353","0"
"102348281","1364-38","花の塔","さユり","花の塔","さユり","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","38","1364","771","88","72","71","83","99","76","55","76","55","50","40","12","0","42","5","7","4","12","200","80934","74","67","67","67","95","85","87","90","86","87","93","83","0","94","91","93","94","83","83","92","0","94","89","74","83","100","83","75","78","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","2","0","20240806212234","69","40","83","61","67","52","65","0","66","66","76","74","58","72","76","0","65","68","73","70","62","65","69","63","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","2","1","1254","0"
"102348291","4638-10","HANABI","Mr.Children","HANABI","Mr.Children","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","10","4638","513","86","53","83","82","96","69","44","68","49","60","43","25","3","56","5","8","4","12","237","81385","74","67","74","67","95","83","86","88","92","93","93","82","90","88","83","78","82","91","0","86","88","87","76","75","92","88","86","80","86","1","1","1","1","1","1","2","2","2","2","1","1","1","0","2","2","2","2","1","2","2","2","2","2","0","20240806212803","48","62","65","76","72","65","90","84","85","84","73","66","80","0","82","91","80","77","79","73","80","80","73","78","1","1","1","1","1","1","2","2","2","2","1","1","1","0","2","2","2","2","1","2","2","2","2","2","1","1216","0"
"102348299","1186-51","Shiny Smily Story","hololive IDOL PROJECT","Shiny Smily Story","hololive IDOL PROJECT","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","51","1186","681","91","83","59","83","98","73","61","61","49","38","13","9","1","63","5","7","5","12","321","83100","74","74","67","67","95","95","0","0","96","89","93","89","94","100","87","95","92","91","96","91","0","100","87","89","87","98","79","82","87","1","0","0","1","1","1","2","2","2","1","1","1","1","2","2","0","1","1","1","1","1","2","2","2","0","20240806213853","65","0","0","58","53","62","51","55","58","49","56","43","57","52","48","0","47","49","52","47","58","45","62","60","1","0","0","1","1","1","2","2","2","1","1","1","1","2","2","0","1","1","1","1","1","2","2","2","1","1406","0"
"102348303","4000-34","Capture the Moment","hololive IDOL PROJECT","Capture the Moment","hololive IDOL PROJECT","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","34","4000","1891","88","68","68","87","97","74","53","62","43","45","25","31","2","69","6","9","4","12","335","83082","74","74","67","67","95","94","94","0","78","93","91","83","92","89","82","79","94","87","93","88","79","0","78","92","95","91","85","92","100","1","1","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","1","1","2","2","2","2","2","89567","20240806214459","56","35","0","64","59","55","59","59","65","55","69","74","69","62","66","46","0","61","62","55","70","72","67","26","1","1","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","1","1","2","2","2","2","2","1","1220","0"
"102348310","6236-62","雨のち晴レルヤ","ゆず","雨のち晴レルヤ","ゆず","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","62","6236","1631","91","74","86","87","99","70","50","70","50","64","14","21","3","37","5","9","4","10","182","79923","74","74","74","60","95","90","86","83","92","100","98","89","0","92","89","90","89","94","82","97","0","0","0","0","90","95","92","95","93","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","0","0","0","2","2","2","2","2","0","20240806215107","64","62","81","86","84","81","86","0","73","71","72","72","84","82","79","0","0","0","0","81","87","90","72","86","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","0","0","0","2","2","2","2","2","1","1232","0"
"102348313","4400-72","SHINY DAYS","亜咲花","SHINY DAYS","亜咲花","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","72","4400","1892","89","87","69","87","99","76","57","64","48","47","36","15","0","46","5","8","5","1","239","83410","74","74","67","67","88","85","95","76","91","84","87","85","0","83","88","100","81","95","95","86","0","92","82","99","93","92","91","84","89","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","1","2","2","2","2","2","91898","20240806215634","62","51","44","50","64","58","66","0","49","63","61","53","62","76","65","0","61","64","66","60","65","70","70","64","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","1","2","2","2","2","2","1","1216","0"
"102364630","3401-31","ファタール","GEMN","ファタール","GEMN","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","31","3401","3101","73","74","88","78","99","72","41","72","46","68","16","10","0","7","5","5","5","11","41","79836","74","67","81","39","95","76","75","63","81","69","79","81","87","82","0","62","66","56","84","80","73","58","53","62","67","83","86","80","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","0","20240901143805","73","90","85","90","86","84","90","89","76","0","89","87","70","87","85","73","87","85","75","86","83","73","71","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","3","1508","0"
"102364638","4869-54","あの光","乃木坂46","あの光","乃木坂46","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","54","4869","541","82","81","73","74","99","74","57","62","49","52","22","12","0","60","5","5","4","5","290","87485","81","81","81","74","95","85","85","96","76","80","78","92","86","76","85","80","82","77","92","87","77","0","70","83","71","77","93","70","92","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","0","1","2","2","2","2","2","2","0","20240901144221","58","63","76","67","60","63","81","75","68","60","81","78","61","66","59","81","0","60","57","79","79","68","65","53","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","0","1","2","2","2","2","2","2","1","507","0"
"102364645","4869-54","あの光","乃木坂46","あの光","乃木坂46","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","54","4869","402","83","70","76","88","98","74","57","66","49","54","24","24","0","65","5","8","5","5","333","87485","81","81","81","74","95","80","92","90","80","84","82","89","90","83","84","87","80","76","90","84","84","0","78","75","72","90","85","77","81","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","0","1","2","2","2","2","2","2","86781","20240901144904","57","60","64","68","58","61","75","82","59","67","83","80","68","66","64","89","0","63","60","71","73","87","68","52","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","0","1","2","2","2","2","2","2","1","884","0"
"102364651","5354-22","GIRIGIRI","ソナーポケット(Sonar Pocket)","GIRIGIRI","ソナーポケット(Sonar Pocket)","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","22","5354","3111","88","74","78","82","99","70","53","70","55","60","16","3","1","43","5","7","5","5","221","82091","74","67","67","60","95","86","94","90","98","87","88","83","100","82","81","92","88","82","86","92","87","0","72","88","96","85","90","91","100","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","0","20240901145417","56","79","59","69","81","86","64","60","76","68","69","84","86","85","79","70","0","69","69","71","70","90","70","59","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","1","1268","0"
"102364656","3402-94","青一色","JELEE","青一色","JELEE","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","94","3402","2481","77","79","76","86","98","75","57","75","58","57","25","6","1","27","5","9","4","10","141","80284","74","74","74","60","95","92","0","81","78","82","58","85","79","69","77","80","78","64","0","0","0","75","82","80","66","72","83","79","71","1","0","1","1","1","1","1","2","2","2","2","1","1","0","0","0","1","1","2","2","2","2","2","2","0","20240901150008","75","0","68","68","66","65","84","71","89","67","76","65","72","0","0","0","68","77","63","90","67","79","72","74","1","0","1","1","1","1","1","2","2","2","2","1","1","0","0","0","1","1","2","2","2","2","2","2","2","317","0"
"102364664","3402-96","深海遊泳","JELEE","深海遊泳","JELEE","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","96","3402","2251","83","69","83","88","99","74","57","74","59","62","18","11","2","28","5","9","5","2","142","81988","74","67","74","67","95","0","0","91","88","88","77","0","84","99","83","72","80","86","62","79","81","89","91","65","0","82","95","93","90","0","0","1","1","1","1","0","2","2","2","1","1","1","1","1","1","2","2","2","0","2","2","2","2","0","20240901150431","0","0","53","77","81","76","0","86","71","71","72","56","74","89","63","67","88","41","68","0","90","89","73","75","0","0","1","1","1","1","0","2","2","2","1","1","1","1","1","1","2","2","2","0","2","2","2","2","1","786","0"
"102364670","4056-99","Snow halation","μ's","Snow halation","μ's","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","99","4056","771","90","69","86","81","97","74","56","74","56","69","11","2","1","41","6","7","4","2","203","84365","81","74","74","74","95","80","80","92","85","89","86","100","95","0","96","88","88","85","90","96","94","86","98","0","0","97","87","97","87","1","1","1","1","2","2","2","2","0","1","1","1","1","1","2","2","2","2","0","0","2","2","2","2","0","20240901150956","68","61","76","77","86","91","89","89","0","62","66","73","80","81","91","87","89","84","0","0","84","90","87","90","1","1","1","1","2","2","2","2","0","1","1","1","1","1","2","2","2","2","0","0","2","2","2","2","1","1321","0"
"102364679","3401-31","ファタール","GEMN","ファタール","GEMN","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","31","3401","2491","78","51","85","79","99","72","41","72","48","68","9","2","0","4","5","4","6","11","27","79836","74","67","81","39","95","78","79","66","80","86","74","86","78","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","83799","20240901152050","83","90","89","92","87","84","90","72","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","3","1198","0"
"102364687","3401-31","ファタール","GEMN","ファタール","GEMN","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","31","3401","2251","75","64","84","57","97","72","41","70","48","65","18","7","0","7","5","2","5","11","38","79836","74","67","81","39","95","84","82","66","79","80","79","80","79","86","0","72","72","66","74","91","79","53","62","51","67","84","87","73","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","80531","20240901152544","86","88","77","85","71","80","90","78","84","0","67","75","75","87","85","80","86","69","75","88","83","86","82","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","3","885","0"
"102364694","3401-31","ファタール","GEMN","ファタール","GEMN","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","31","3401","91","79","82","85","74","87","72","41","72","48","68","10","0","0","5","5","4","5","9","24","79836","74","67","81","39","95","83","80","70","78","83","76","85","87","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","83278","20240901153620","76","87","85","89","72","90","85","83","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","3","1164","0"
"102364697","3401-31","ファタール","GEMN","ファタール","GEMN","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","31","3401","171","79","57","81","72","90","72","41","72","48","63","5","1","0","4","5","7","2","10","21","79836","74","67","81","39","95","81","79","72","76","82","75","84","84","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","81539","20240901153902","52","57","70","86","78","85","86","75","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","3","287","0"
"102364705","3401-31","ファタール","GEMN","ファタール","GEMN","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","31","3401","2472","81","77","78","78","92","72","41","70","48","60","6","5","0","5","5","4","6","9","27","79836","74","67","81","39","95","83","77","73","85","87","79","80","82","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","79681","20240901154347","58","90","87","90","70","81","82","71","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","1","404","0"
"102364715","3401-31","ファタール","GEMN","ファタール","GEMN","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","31","3401","2482","76","52","78","45","93","72","41","73","48","60","32","3","0","28","5","1","4","10","120","79836","74","67","81","39","95","83","79","77","85","76","77","83","82","71","0","74","71","72","87","73","68","67","65","60","68","82","89","78","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","80357","20240901154956","65","87","76","90","76","87","85","76","66","0","65","71","83","77","74","63","72","87","73","70","80","77","75","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","0","0","0"
"102364720","3401-31","ファタール","GEMN","ファタール","GEMN","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","31","3401","2101","81","38","86","59","97","72","41","72","48","68","11","3","0","5","5","2","5","8","24","79836","74","67","81","39","95","82","82","73","81","86","74","86","90","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","81217","20240901155508","56","88","90","90","80","88","89","83","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","3","1219","0"
"102364728","3401-31","ファタール","GEMN","ファタール","GEMN","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","31","3401","1251","80","11","82","5","89","72","41","72","48","63","16","6","0","2","5","0","0","11","8","79836","74","67","81","39","95","82","80","77","81","0","70","87","83","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","81824","20240901160109","81","87","78","90","0","81","84","83","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1","1","1","2","2","2","0","3","492","0"
"102423617","5277-09","怪獣の花唄","Vaundy","怪獣の花唄","Vaundy","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","09","5277","2252","88","71","80","84","98","74","52","74","52","58","33","11","2","25","5","8","4","10","119","82712","74","67","74","60","95","86","85","88","81","91","100","85","85","87","89","90","92","81","90","88","88","95","92","86","85","85","81","92","85","1","1","1","1","1","2","2","2","1","1","1","2","2","2","1","1","1","2","2","2","2","2","2","2","0","20241129154515","60","73","50","67","73","76","67","82","71","79","64","64","69","75","69","51","57","86","73","82","67","78","77","67","1","1","1","1","1","2","2","2","1","1","1","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1237","0"
"102423625","5373-66","サクラカゼ","さくらみこ","サクラカゼ","さくらみこ","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","66","5373","1761","89","76","57","88","92","74","60","74","48","37","20","13","0","54","6","9","4","4","265","83326","81","74","74","67","95","97","91","100","92","93","92","89","88","85","0","94","94","89","78","88","78","73","93","87","89","89","83","0","80","1","1","1","1","2","2","2","2","2","0","1","1","1","1","1","1","1","2","2","2","2","2","0","1","0","20241129155406","42","49","53","54","58","58","52","49","62","0","61","62","47","59","57","40","51","54","54","57","49","53","0","51","1","1","1","1","2","2","2","2","2","0","1","1","1","1","1","1","1","2","2","2","2","2","0","1","1","1209","0"
"102423635","5918-61","HANDS UP!","新里宏太","HANDS UP!","新里宏太","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","61","5918","2481","86","69","72","84","99","71","52","71","54","51","27","8","2","29","5","8","4","10","121","79941","74","67","74","60","95","89","84","91","89","85","75","91","93","95","0","88","70","85","84","96","90","0","0","89","70","72","82","96","89","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","0","0","1","1","1","2","2","2","0","20241129160339","44","62","83","75","79","78","82","73","60","0","60","65","67","74","73","65","0","0","66","72","73","75","74","63","1","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","0","0","1","1","1","2","2","2","1","1206","0"
"102423644","1260-88","FACT","常闇トワ","FACT","常闇トワ","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","88","1260","2251","87","76","75","76","98","73","54","73","54","53","41","15","1","23","5","6","4","10","103","80586","74","67","74","60","95","80","0","0","93","74","84","91","87","93","0","0","92","83","88","98","92","96","0","89","82","88","87","83","87","1","0","0","1","1","1","1","2","2","0","0","1","1","1","2","2","2","0","1","1","2","2","2","2","87344","20241129161305","58","0","0","47","56","59","61","84","83","0","0","75","65","64","71","81","74","0","69","69","73","62","67","63","1","0","0","1","1","1","1","2","2","0","0","1","1","1","2","2","2","0","1","1","2","2","2","2","1","1280","0"
"102423654","1364-38","花の塔","さユり","花の塔","さユり","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","38","1364","741","91","77","62","88","94","76","55","68","43","40","55","20","0","66","6","9","5","10","334","80959","74","67","67","67","95","90","87","92","96","100","94","93","0","83","89","92","91","87","94","90","0","83","81","96","95","100","93","97","100","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","2","89650","20241129162020","64","54","55","47","57","60","59","0","61","57","59","51","59","60","53","0","56","56","58","54","57","61","56","56","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","2","1","1311","0"
"102423665","4003-46","フィーリングラデーション","ReGLOSS","フィーリングラデーション","ReGLOSS","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","46","4003","1892","90","83","55","90","99","75","54","68","44","34","51","10","0","66","5","10","5","10","284","83316","81","74","67","60","88","86","94","97","93","83","93","95","91","83","96","85","90","88","90","92","88","88","91","86","90","86","94","100","0","1","1","1","1","1","1","1","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","2","0","0","20241129163023","71","59","50","56","51","50","50","58","59","60","47","49","48","54","52","51","41","49","60","53","43","45","56","0","1","1","1","1","1","1","1","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","2","0","1","1253","0"
"102423675","4348-51","六兆年と一夜物語","和楽器バンド","六兆年と一夜物語","和楽器バンド","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","51","4348","1121","88","86","64","78","97","78","57","69","47","42","69","17","0","32","6","4","5","10","145","82696","74","67","74","53","95","90","94","83","83","88","89","93","0","90","88","91","91","79","83","94","0","0","0","81","88","89","92","87","93","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","0","0","1","1","2","2","2","2","88393","20241129163950","51","60","51","55","42","66","65","0","57","54","60","55","66","55","53","0","0","0","39","57","60","63","60","68","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","0","0","1","1","2","2","2","2","1","1311","0"
